"componentType","logicalName","displayName","sourcePath","parent","dependencies","rootComponent","dataType","requiredLevel","description","domain","targetSolution","disposition","rationale","licenceReview","maturityReview","sourceOnly"
"MissingDependency","msdynmkt_compliancesettings4","Compliance Profile","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_Consent (1.2.1258.87);DynamicsMKT_CxpSalesAnchorSolution (1.2.1258.46)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_consent","Consent","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_Consent (1.2.1258.87);DynamicsMKT_CxpSalesAnchorSolution (1.2.1258.46)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_contactpointconsent2","(Deprecated) Contact Point Consent","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_Consent (1.2.1258.87);DynamicsMKT_CxpSalesAnchorSolution (1.2.1258.46)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_contactpointconsent3","(Deprecated) Contact Point Consent","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_Consent (1.2.1258.87);DynamicsMKT_CxpSalesAnchorSolution (1.2.1258.46)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_contactpointconsent4","Contact Point Consent","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_Consent (1.2.1258.87);DynamicsMKT_CxpSalesAnchorSolution (1.2.1258.46)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_contactpointsettings","Contact Point Settings","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_Consent (1.2.1258.87);DynamicsMKT_CxpSalesAnchorSolution (1.2.1258.46)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_customchannelmessage","Custom channel message","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_ChannelDefinitions (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_email","Email","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_EmailChannel (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_emailtemplate","Email template","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_EmailChannel (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_entityscoringmodel","Entity Scoring Model","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_LeadManagement (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_eventmetadata","Trigger","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_BaseSolution (1.2.1258.62);DynamicsMKT_CxpSalesAnchorSolution (1.2.1258.46)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_formsetting","Form settings","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_Forms (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_fragment","Content block","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_Fragments (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_frequencycap","Frequency Cap Settings","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_FrequencyCapping (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_journey","Journey","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_CxpOrchestrationUI (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_journeytemplate","Journey Template","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_CxpOrchestrationUI (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_keyword","Keyword","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_SmsChannel (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_leadqualificationmodel","Lead Qualification Model","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_LeadManagement (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_marketingform","Form","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_Forms (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_marketingformtemplate","Form Template","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_Forms (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_matchingstrategy","Matching rule","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_Forms (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_mobileapplication","Mobile app configuration","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_PushNotification (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_purpose","Purpose","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_Consent (1.2.1258.87);DynamicsMKT_CxpSalesAnchorSolution (1.2.1258.46)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_pushnotification","Push notification","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_PushNotification (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_quiettimesetting","Quiet Time Setting","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_SendOptimization (1.2.1258.87);msdyn_OmnichannelPrimeProactiveAIAnchor (1.5.27.29426538);msdyn_OmnichannelPrimeProactiveAIAnchor (1.5.27.29453725)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_sms","Text message","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_SmsChannel (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_smsphonenumber","Text message sender","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_SmsChannel (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_topic","Topic","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_Consent (1.2.1258.87);DynamicsMKT_CxpSalesAnchorSolution (1.2.1258.46)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_utmtracking","UTM tracking","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_Tracking (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_virtualdomain","Virtual Domain","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_DomainValidation (1.2.999.0)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdynmkt_virtualsegment","Segment","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_CxpOrchestrationUI (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_/Images/EventManagement","msevtmgt_/Images/EventManagement","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_/Images/Events","msevtmgt_/Images/Events","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_attendeepass","Attendee Pass","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_authenticationsettings","Authentication Settings","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_bpf_9623d46752ae497989f62ac0d11dad99","EventMainBusinessProcessFlow","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_building","Building","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_checkin","Check-in","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_customregistrationfield","Custom Registration Field","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_entitycounter","Entity Counter","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_event","Event","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_eventadministration","Event administration","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_eventcustomregistrationfield","Event Custom Registration Field","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_eventmanagementconfiguration","Event Management Configuration","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_eventregistration","Event Registration","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_eventregistrationsettings","Event registration settings","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_EventManagementRealtimeLink (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_eventteammember","Event Team Member","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_eventvendor","Event Vendor","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_hotel","Hotel","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_hotelroomallocation","Hotel Room Allocation","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_hotelroomreservation","Hotel Room Reservation","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_integrationconfiguration","Integration Configuration","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_layout","Layout","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_pass","Pass","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_paymentprovider","Payment provider","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_powerpageswebsite","Power Pages Website","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);DynamicsMKT_EventManagementRealtimeLink (1.2.1258.87)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msevtmgt_room","Room","Other/Solution.xml","msdyncrm_MarketingSMBApp","DynamicsMKT_AnchorSolution (1.2.1258.89);DynamicsMKT_AnchorSolution (1.2.437.94);MicrosoftDynamics_EventManagement (1.52.2104.96);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.408);MicrosoftDynamics_MktCompleteAnchorSolution (1.122.2010.510)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
